,GSV_ID,Person,Bike,HeavyV,LightV,Facade,WindowOpening,Road,Sidewalk,StreetFurniture,GreeneryTree,GreeneryGrass,Sky,Nature
3809,dQrOhUWeDM2XnIpzioUOWA,0.0,0.0,0.0,0.02,0.1,0.0,0.23,0.08,0.01,0.22,0.1,0.2,0.0
3810,xQQSLC3kN319qVhRnsPCzw,0.0,0.0,0.0,0.05,0.17,0.0,0.2,0.02,0.0,0.1,0.09,0.28,0.0
3811,ENw5xqd_ArNcZ6fT3StJhQ,0.0,0.0,0.0,0.04,0.01,0.0,0.21,0.0,0.01,0.25,0.07,0.3,0.0
3812,dE87tHYnBlF-s1GgGPgLoA,0.0,0.0,0.0,0.0,0.52,0.0,0.18,0.11,0.0,0.05,0.0,0.09,0.0
3813,4WsHj4SbnBbVca4ReDMm3A,0.0,0.0,0.0,0.03,0.13,0.0,0.25,0.04,0.01,0.11,0.08,0.31,0.0
3814,1Yw5PKhev9zKjRdLvbE8Qw,0.0,0.0,0.0,0.08,0.41,0.0,0.16,0.12,0.01,0.04,0.0,0.16,0.0
3815,T12lvmRFqPX0rTsw4aUzYg,0.0,0.0,0.0,0.05,0.15,0.0,0.28,0.0,0.0,0.23,0.08,0.18,0.0
3816,xUryCD5p0ktMFyLhWcLlxQ,0.02,0.0,0.0,0.06,0.11,0.0,0.17,0.07,0.01,0.23,0.05,0.26,0.0
3817,5LpSqrpu0zsJod_rQ88zOg,0.0,0.0,0.0,0.08,0.2,0.0,0.19,0.02,0.0,0.09,0.13,0.28,0.0
3818,nGvvdrECLVqby0g5WqEl1w,0.0,0.0,0.0,0.03,0.18,0.0,0.25,0.05,0.0,0.15,0.11,0.22,0.0
3819,AO4Nh8kQr9gl605kqERbzg,0.0,0.0,0.0,0.01,0.32,0.0,0.31,0.1,0.0,0.2,0.0,0.04,0.0
3820,NePRbeF9hRzz3yeXTFGYEQ,0.0,0.0,0.0,0.03,0.1,0.0,0.26,0.02,0.0,0.09,0.1,0.18,0.0
3821,QjMoxr-1Z5TVQlrJySpI6Q,0.0,0.0,0.0,0.02,0.12,0.0,0.26,0.07,0.0,0.16,0.06,0.26,0.0
3822,zgewCPDF0tbp_2hdhUGKVw,0.02,0.0,0.0,0.06,0.46,0.0,0.23,0.07,0.0,0.04,0.0,0.09,0.0
3823,JFqxjAS1A15vCLANo_b--g,0.0,0.0,0.0,0.02,0.17,0.0,0.12,0.13,0.0,0.25,0.13,0.18,0.0
3824,0LSL8_D80SDjDv9FiPc0Gg,0.0,0.0,0.0,0.04,0.39,0.0,0.26,0.11,0.0,0.11,0.0,0.08,0.0
3825,zApTJTGZSDcbrfKwEfUo3w,0.01,0.0,0.0,0.0,0.35,0.0,0.31,0.08,0.01,0.06,0.02,0.15,0.0
3826,l6oTqCceF-W0spB_cew0ig,0.0,0.0,0.0,0.06,0.2,0.0,0.37,0.01,0.02,0.01,0.01,0.3,0.0
3827,9_ApfhFNoVa9nJ2vx3W--Q,0.0,0.0,0.0,0.01,0.29,0.0,0.25,0.1,0.0,0.13,0.03,0.18,0.0
3828,HHf3CJbriODHY9SMdqlpTw,0.0,0.0,0.0,0.02,0.49,0.0,0.21,0.09,0.03,0.05,0.0,0.08,0.0
3829,cP6HKYXxmim_wkoxDWD7DQ,0.0,0.0,0.0,0.08,0.39,0.0,0.17,0.07,0.0,0.1,0.01,0.13,0.0
3830,6C6clRwr0_tbObQgo_Sl5g,0.0,0.0,0.01,0.01,0.28,0.0,0.26,0.1,0.03,0.14,0.01,0.14,0.0
3831,EnJj1b6wNLX7YpJdazRHeg,0.0,0.0,0.0,0.02,0.17,0.0,0.31,0.01,0.01,0.0,0.0,0.39,0.0
3832,kuo9Hkj-XIEK3_8feZ5DGQ,0.0,0.0,0.0,0.03,0.02,0.0,0.36,0.0,0.0,0.05,0.07,0.45,0.01
3833,KQzskIk7_s9RIdKYuXOPIg,0.0,0.0,0.0,0.13,0.15,0.0,0.17,0.02,0.0,0.23,0.09,0.17,0.0
3834,ss-iU93UwMmkfwTIMIULNQ,0.0,0.0,0.0,0.1,0.13,0.0,0.23,0.01,0.0,0.31,0.03,0.09,0.0
3835,hipaOtidBwaPL_CrlxO9yg,0.0,0.0,0.0,0.06,0.25,0.0,0.2,0.1,0.01,0.12,0.0,0.22,0.0
3836,usoYNzDKm_9XiVF3PzUvCg,0.0,0.0,0.0,0.02,0.33,0.0,0.21,0.08,0.01,0.02,0.0,0.28,0.0
3837,kiLtY3dAirZr76rExXdQVA,0.0,0.0,0.0,0.02,0.02,0.0,0.34,0.06,0.02,0.23,0.0,0.25,0.0
3838,-Wujw02vpFhlRYYPAeZjTA,0.0,0.0,0.0,0.01,0.33,0.0,0.28,0.11,0.0,0.06,0.01,0.18,0.0
3839,qiTbz5u2gSr_N9RJpT6dww,0.0,0.0,0.0,0.09,0.39,0.01,0.13,0.02,0.0,0.07,0.01,0.17,0.0
3840,AjKOafUOm7Q39laWvaFS0g,0.0,0.0,0.0,0.0,0.02,0.0,0.24,0.01,0.01,0.41,0.09,0.14,0.0
3841,AbJgyo981qJF6HWUFAPudg,0.0,0.0,0.0,0.02,0.11,0.0,0.21,0.11,0.01,0.2,0.05,0.23,0.0
3842,nxALeODqvVcHQcGnoSVmmA,0.0,0.0,0.0,0.07,0.02,0.0,0.3,0.03,0.0,0.24,0.0,0.27,0.0
3843,zFjbFEtPNQ9KqbmOOV2aNQ,0.0,0.0,0.0,0.01,0.3,0.0,0.28,0.05,0.0,0.09,0.02,0.2,0.0
3844,2ssTheJAnS2NsFJfkjGNaQ,0.0,0.0,0.0,0.01,0.27,0.0,0.33,0.03,0.0,0.02,0.03,0.32,0.0
3845,Mx4saePSrp0ZCcTORJpATg,0.01,0.0,0.0,0.04,0.55,0.0,0.17,0.13,0.02,0.03,0.0,0.03,0.0
3846,igH6hgG_2er3EwKpEjPqiA,0.0,0.0,0.0,0.05,0.48,0.0,0.1,0.11,0.0,0.14,0.02,0.04,0.0
3847,StpeaShuO7Q0gju5dSILSg,0.0,0.0,0.0,0.06,0.33,0.0,0.21,0.07,0.02,0.07,0.0,0.19,0.0
3848,W8UpG4-NFmNeedkANCj_8g,0.0,0.0,0.0,0.11,0.3,0.0,0.27,0.05,0.01,0.11,0.01,0.14,0.0
3849,AmZSFWyBpKLPEhZYn3WWUQ,0.0,0.0,0.0,0.06,0.05,0.0,0.23,0.05,0.0,0.55,0.03,0.0,0.0
3850,iOy1eofVdeAm0kS_8pTwKw,0.0,0.0,0.0,0.02,0.13,0.0,0.27,0.01,0.02,0.21,0.04,0.27,0.0
3851,0Gpx4YV4EOiXh0izieSE_g,0.0,0.0,0.0,0.06,0.22,0.0,0.15,0.06,0.0,0.2,0.03,0.24,0.0
3852,C61fn9hzT1Dab06VzEq9AA,0.01,0.0,0.0,0.03,0.48,0.0,0.25,0.1,0.01,0.06,0.0,0.06,0.0
3853,Pg05KHBJEUTmQ8oaX84cEQ,0.0,0.0,0.0,0.05,0.16,0.0,0.32,0.04,0.01,0.2,0.0,0.17,0.01
3854,pqDQMQFWd_Ei-Z-wU8neAg,0.0,0.0,0.0,0.0,0.18,0.0,0.29,0.05,0.01,0.02,0.01,0.33,0.0
3855,B9MR4dxIOBrrOjy4gT5A-g,0.0,0.0,0.0,0.01,0.26,0.0,0.29,0.07,0.0,0.02,0.06,0.26,0.0
3856,U7tnlv2BBztQhSUc0gsEXg,0.0,0.0,0.05,0.01,0.08,0.0,0.37,0.02,0.01,0.2,0.0,0.24,0.0
3857,-Hxi7UtKC2Cqi-bROJfISg,0.0,0.0,0.0,0.08,0.34,0.0,0.2,0.09,0.0,0.01,0.03,0.23,0.0
3858,2ZPoVpCICRhfbcQbZ9_piA,0.0,0.0,0.01,0.05,0.59,0.0,0.18,0.04,0.01,0.01,0.0,0.1,0.0
3859,rOlDed11cuFoGrSlnspuCw,0.0,0.0,0.0,0.03,0.14,0.0,0.25,0.05,0.0,0.29,0.04,0.17,0.0
3860,krDC9a_vGaD_e6qL7-qCVg,0.0,0.0,0.0,0.04,0.0,0.0,0.4,0.0,0.02,0.18,0.0,0.33,0.0
3861,2P1Y-k55Apf972xULw-jug,0.0,0.0,0.0,0.03,0.29,0.0,0.21,0.04,0.0,0.14,0.08,0.12,0.0
3862,K5jEMVW9tyZE9-x0NQAIxw,0.0,0.0,0.0,0.05,0.33,0.0,0.27,0.03,0.0,0.17,0.07,0.06,0.0
3863,pgNqYwnquOJdSJKypp2P5Q,0.0,0.0,0.0,0.02,0.04,0.0,0.19,0.09,0.01,0.52,0.05,0.05,0.0
3864,m-ELIGvEe8wcNgOqVUKaMg,0.0,0.0,0.0,0.12,0.04,0.01,0.27,0.0,0.02,0.24,0.01,0.21,0.0
3865,e4tmhXoAp8YwMIvrhh72mg,0.0,0.0,0.0,0.04,0.28,0.0,0.26,0.02,0.0,0.02,0.08,0.29,0.0
3866,CAoSLEFGMVFpcE9LdVVveXJqa1NmcEpnbTVieFhIcVRyVUxObkVlLVZ5OUl4WTd6,0.0,0.0,0.0,0.03,0.57,0.01,0.18,0.11,0.0,0.06,0.0,0.04,0.0
3867,YrrbTzBQVY3bg65FSVajyA,0.0,0.0,0.0,0.04,0.24,0.0,0.29,0.03,0.0,0.02,0.03,0.28,0.0
3868,ffEoY8rR1S9HRFspL7iYCw,0.0,0.0,0.0,0.03,0.2,0.0,0.29,0.02,0.01,0.15,0.1,0.18,0.0
3869,CHYLhP-p-_u5SiKle_ve-Q,0.0,0.0,0.0,0.02,0.18,0.0,0.35,0.02,0.0,0.03,0.02,0.33,0.01
3870,iT3FPteHV9yJXi_zbSpGXw,0.0,0.0,0.0,0.09,0.1,0.0,0.32,0.02,0.0,0.18,0.02,0.26,0.0
3871,n3kdPnZn8_4AES7lLqF9Ig,0.01,0.0,0.0,0.01,0.51,0.0,0.24,0.11,0.02,0.01,0.0,0.07,0.0
3872,uDIj-qM0OIkwMgtq1fMgoQ,0.01,0.0,0.0,0.1,0.26,0.0,0.23,0.09,0.01,0.08,0.0,0.12,0.0
3873,YnHKbSzCPODrdCaLXqVdjQ,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.0,0.44,0.13,0.11,0.01
3874,0mkmY3EfUJ7n4CFwuYOKig,0.01,0.02,0.0,0.0,0.46,0.0,0.29,0.06,0.0,0.1,0.0,0.05,0.0
3875,zNiMob8CpLsY7umbvT3jbw,0.01,0.0,0.0,0.01,0.24,0.0,0.29,0.06,0.0,0.28,0.01,0.08,0.0
3876,1UdhIfWlULADqWeQRtUXBQ,0.0,0.0,0.0,0.04,0.31,0.0,0.25,0.08,0.0,0.07,0.01,0.21,0.0
3877,8cQw48d_S9FaNeMNlZypfg,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
3878,pJl-_wsTWntN-IMx7-mtHg,0.0,0.0,0.0,0.04,0.38,0.0,0.34,0.03,0.01,0.02,0.0,0.15,0.0
3879,RONaeMsJq9MAOA4qQi7cIg,0.0,0.0,0.0,0.02,0.26,0.0,0.3,0.05,0.0,0.01,0.03,0.3,0.0
3880,G8Nc1NQmqM0URjh4Q-bnGg,0.0,0.0,0.0,0.06,0.45,0.0,0.17,0.12,0.0,0.03,0.01,0.15,0.0
3881,bmEro5pgaCdjJthy-z6G3A,0.0,0.0,0.0,0.11,0.51,0.0,0.11,0.02,0.0,0.0,0.0,0.08,0.0
3882,CAoSLEFGMVFpcE01d1k1UVlScTVxU0lwWG5Fek1CMDB3RWh1cVZ1SEhCTlhaX2lk,0.0,0.0,0.0,0.03,0.32,0.0,0.18,0.18,0.01,0.1,0.02,0.13,0.0
3883,WtNDox-P_1fdaP7SI5I3Yw,0.0,0.0,0.0,0.01,0.08,0.01,0.24,0.09,0.01,0.34,0.01,0.12,0.0
3884,TyZu3ROaacZhavYL_RXeig,0.0,0.0,0.0,0.12,0.02,0.0,0.21,0.0,0.01,0.23,0.05,0.23,0.0
3885,-eb3QyNk7P-t-1bRDBWBdA,0.0,0.0,0.0,0.04,0.01,0.0,0.23,0.0,0.0,0.34,0.02,0.19,0.0
3886,IBoz6tn-An8Oo0uqEuBRrA,0.0,0.0,0.0,0.0,0.02,0.0,0.39,0.0,0.0,0.06,0.0,0.48,0.0
3887,YUneGSqyt39hQu-XQAgoRA,0.0,0.0,0.0,0.06,0.04,0.0,0.36,0.0,0.01,0.08,0.01,0.4,0.0
3888,sk_iIVi4AzfOskhRKt4s9g,0.03,0.0,0.0,0.02,0.3,0.0,0.31,0.08,0.0,0.15,0.0,0.09,0.0
3889,3xgSL46_KMEWYH-PxH9YKQ,0.0,0.0,0.0,0.06,0.29,0.0,0.11,0.07,0.02,0.17,0.01,0.08,0.0
3890,uixgTk-DgXknUQRBgEaJeg,0.01,0.0,0.03,0.01,0.31,0.0,0.19,0.04,0.01,0.24,0.03,0.09,0.0
3891,ZMpkDWxJI_nRwrJn9PNdFA,0.0,0.0,0.0,0.03,0.26,0.0,0.29,0.07,0.0,0.09,0.02,0.21,0.0
3892,fhxX7ohObwO_rb_iGnXmgg,0.0,0.0,0.0,0.05,0.42,0.0,0.15,0.14,0.0,0.1,0.0,0.11,0.0
3893,QyuELCT8v0IDX8dGTACSSw,0.0,0.0,0.0,0.0,0.03,0.0,0.19,0.0,0.0,0.4,0.2,0.16,0.0
3894,N1UWsL541WrLWoJiBPf1nQ,0.0,0.0,0.01,0.01,0.12,0.0,0.31,0.03,0.02,0.01,0.04,0.37,0.0
3895,mbL_LY5t8s25_nulyWO3Bw,0.0,0.0,0.0,0.04,0.08,0.0,0.3,0.06,0.0,0.3,0.03,0.17,0.0
3896,CAoSLEFGMVFpcFBDMm1pdFItSU0yS21la3h3MG1HbVNSOVRia1pjbHNQdC1TcEti,0.0,0.0,0.0,0.02,0.48,0.0,0.16,0.23,0.0,0.01,0.0,0.06,0.0
3897,t8Qpmg3Q1FWeS1jn4rFn7A,0.0,0.0,0.0,0.01,0.09,0.0,0.29,0.03,0.0,0.22,0.1,0.23,0.0
3898,Tba0KEzpBqqx466FLat4AA,0.01,0.0,0.0,0.01,0.35,0.0,0.27,0.1,0.0,0.04,0.0,0.21,0.0
3899,vy_gbwyxPdLoqKKUy4Mzpg,0.0,0.0,0.0,0.04,0.3,0.0,0.26,0.07,0.01,0.08,0.0,0.23,0.0
3900,evYt-tzKoZxED9hZbcZN0g,0.01,0.0,0.0,0.05,0.27,0.0,0.21,0.08,0.01,0.04,0.01,0.28,0.0
3901,GQE51lI9BSSI4IX8rS2tJA,0.0,0.0,0.0,0.0,0.42,0.0,0.21,0.11,0.01,0.07,0.0,0.16,0.0
3902,KyEOlK9VbO8O8Ps1M70AcA,0.0,0.0,0.0,0.03,0.17,0.0,0.29,0.09,0.0,0.13,0.02,0.26,0.0
3903,ceFdAGmDucB9JJBrkbntdA,0.0,0.0,0.0,0.02,0.15,0.0,0.18,0.05,0.0,0.23,0.07,0.19,0.0
3904,lNh0Jd-plX0BV8Epu8zDdQ,0.0,0.0,0.0,0.08,0.36,0.0,0.29,0.01,0.0,0.01,0.0,0.23,0.0
3905,eGpZoR3eH_l4k157QuuQow,0.0,0.0,0.0,0.0,0.45,0.0,0.13,0.13,0.0,0.06,0.02,0.1,0.0
3906,fmscgY0sCZgPWxN2Kkh18g,0.0,0.0,0.0,0.1,0.3,0.0,0.13,0.1,0.0,0.03,0.0,0.29,0.0
3907,OxoXg8iXoHcqN2vW9kknyw,0.0,0.0,0.0,0.02,0.23,0.0,0.33,0.05,0.01,0.14,0.0,0.19,0.0
3908,oMbRqAgp54VYJhiT09-q9g,0.0,0.0,0.0,0.06,0.3,0.0,0.11,0.07,0.0,0.23,0.07,0.1,0.0
3909,u1syAI0DOWlvoRq_IHgxGw,0.0,0.0,0.0,0.05,0.33,0.0,0.19,0.0,0.0,0.08,0.14,0.2,0.0
3910,SSrzSz7t_WfOIwQwJXVm4w,0.0,0.0,0.0,0.04,0.0,0.0,0.38,0.0,0.0,0.17,0.01,0.38,0.0
3911,hFSycWGD0-Y_HulgCbOzug,0.0,0.0,0.0,0.02,0.54,0.0,0.29,0.04,0.0,0.0,0.0,0.05,0.0
3912,7CmTJLATZ9euWUoCOT6bbw,0.0,0.0,0.0,0.02,0.09,0.0,0.15,0.0,0.01,0.13,0.17,0.32,0.01
3913,WgssrYDWTFW9pO-wm9KGpQ,0.0,0.0,0.0,0.0,0.33,0.0,0.2,0.06,0.0,0.02,0.14,0.24,0.0
3914,YnbUkpcZzfU_EybNO6OylQ,0.0,0.0,0.0,0.04,0.2,0.0,0.32,0.05,0.0,0.23,0.01,0.13,0.0
3915,vYJ3AEh7h6V4P5R6KlVZwg,0.0,0.0,0.0,0.01,0.45,0.0,0.2,0.07,0.0,0.02,0.06,0.12,0.0
3916,y3gHmm4-ASDTBmJW7YPjQw,0.0,0.01,0.0,0.05,0.3,0.0,0.26,0.1,0.0,0.15,0.02,0.09,0.0
3917,5ahANmgWM4VCfCY7xGtmPg,0.0,0.0,0.0,0.06,0.02,0.0,0.22,0.04,0.0,0.28,0.09,0.19,0.0
3918,ENz6CHibwU1nzfnjY_wHIw,0.01,0.0,0.0,0.01,0.44,0.0,0.23,0.13,0.0,0.03,0.01,0.11,0.0
3919,MTn4A5AGXVZ6yVznAZznsw,0.0,0.0,0.0,0.02,0.1,0.0,0.37,0.03,0.0,0.17,0.0,0.29,0.0
3920,Uj28LWdOyIoacatcRSN8Sg,0.0,0.0,0.0,0.01,0.12,0.0,0.26,0.01,0.01,0.1,0.1,0.32,0.0
3921,30iWdW3IRJ0fT_SWbkxW0g,0.0,0.0,0.0,0.02,0.48,0.0,0.14,0.11,0.01,0.09,0.04,0.09,0.0
3922,xcgU_d7keaf9Pi_PpR8hVg,0.0,0.0,0.0,0.01,0.01,0.0,0.31,0.0,0.0,0.3,0.01,0.3,0.0
3923,s16OBWfQomVjcK9hRvcYnw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.18,0.01,0.0
3924,zkxS0tSJvQ4RYlR_2zMLQQ,0.0,0.0,0.0,0.03,0.19,0.0,0.24,0.1,0.0,0.3,0.01,0.1,0.0
3925,jOLTogcUredc8A9EUdNfGQ,0.0,0.0,0.0,0.02,0.12,0.0,0.21,0.02,0.01,0.2,0.02,0.22,0.0
3926,E9ytD4wohC8_M20higNBAQ,0.0,0.01,0.01,0.1,0.26,0.0,0.18,0.11,0.0,0.24,0.01,0.08,0.0
3927,OtgvUzbFQEAdHrpTVHeqRg,0.0,0.0,0.0,0.04,0.29,0.0,0.23,0.07,0.0,0.13,0.04,0.16,0.0
3928,_OgMESC3mMJe4kPFtCq_QQ,0.0,0.0,0.0,0.0,0.47,0.0,0.27,0.1,0.02,0.06,0.0,0.06,0.0
3929,XNU8tSgFrjRxpUqTEQat-g,0.0,0.0,0.0,0.07,0.29,0.0,0.21,0.07,0.01,0.06,0.01,0.23,0.0
3930,a4XDbdOiPhCCGFya-KFeYA,0.0,0.0,0.0,0.0,0.09,0.0,0.2,0.0,0.0,0.08,0.0,0.39,0.0
3931,TtJarYYU6J2vHw095pfJJA,0.0,0.0,0.0,0.0,0.22,0.0,0.1,0.07,0.0,0.38,0.02,0.13,0.0
3932,xK2PyyX3oOmwIzoTDhyRbQ,0.0,0.0,0.0,0.07,0.22,0.0,0.32,0.02,0.0,0.01,0.01,0.3,0.0
3933,2oshGScVbLPaLnKkBVGXIw,0.0,0.0,0.0,0.04,0.47,0.0,0.14,0.08,0.0,0.04,0.0,0.18,0.0
3934,qatkrh44nscGPK_qf41KfQ,0.01,0.01,0.0,0.0,0.26,0.0,0.06,0.01,0.01,0.25,0.02,0.17,0.01
3935,IYQcnilNNQPqBQIwIvC_AQ,0.01,0.0,0.0,0.02,0.56,0.0,0.04,0.2,0.02,0.11,0.0,0.0,0.0
3936,IQ5FCUXQ5jv7x2aP5vykiA,0.0,0.0,0.0,0.03,0.41,0.0,0.2,0.1,0.02,0.04,0.0,0.14,0.0
3937,tP5NwJCqa21z6bookbmEmQ,0.0,0.0,0.01,0.02,0.1,0.0,0.31,0.03,0.01,0.07,0.09,0.34,0.0
3938,f1fakCt9B4uHT2Zn3g8y2A,0.01,0.0,0.0,0.01,0.42,0.0,0.23,0.14,0.0,0.04,0.0,0.13,0.0
3939,Z2wsKVigowcVmXE8lC2t4g,0.0,0.0,0.0,0.13,0.37,0.0,0.24,0.01,0.01,0.02,0.0,0.21,0.0
3940,wr2Veh7myoTbVLLdXWW0pw,0.0,0.0,0.0,0.13,0.32,0.0,0.23,0.02,0.0,0.0,0.02,0.27,0.0
3941,-SBr3SYg9WK8snKX1TB65Q,0.0,0.0,0.0,0.09,0.28,0.0,0.2,0.08,0.01,0.16,0.02,0.13,0.0
3942,02Kn3dYNdCFrjW7zj_ptmw,0.0,0.0,0.0,0.07,0.21,0.0,0.18,0.07,0.01,0.21,0.03,0.15,0.0
3943,otrpzZs6aVEC_Bl3r1j-5w,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.09,0.0,0.33,0.1,0.11,0.0
3944,27cPCM7w_JJaHtw7xoDL4g,0.0,0.0,0.0,0.04,0.07,0.0,0.22,0.03,0.0,0.27,0.06,0.23,0.0
3945,IaaNAzMZvzN6JUaIU8YNIA,0.0,0.0,0.0,0.05,0.28,0.0,0.28,0.04,0.0,0.09,0.05,0.2,0.0
3946,1c2pNzqciXXQg9O29Y1O1Q,0.0,0.0,0.0,0.04,0.37,0.0,0.35,0.03,0.02,0.0,0.0,0.16,0.0
3947,6ll-MICqC80YtgwQEWvLOg,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.05,0.0,0.34,0.02,0.17,0.0
3948,MJuJKUp8SNs1jcyxAHm1Zg,0.0,0.0,0.0,0.01,0.44,0.0,0.14,0.17,0.02,0.08,0.02,0.11,0.0
3949,rRtt_9PvqBmm02J5MQUB2w,0.01,0.0,0.0,0.03,0.52,0.01,0.12,0.12,0.02,0.01,0.0,0.08,0.0
3950,XhWNOs6on2ISbiFvoTq93Q,0.0,0.0,0.0,0.11,0.29,0.0,0.11,0.06,0.0,0.04,0.01,0.29,0.0
3951,1JyoO8wJ4tcNoyWQKBzkYQ,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.47,0.05,0.22,0.01
3952,3mYjZErWnMdl99VsRiv4QA,0.0,0.0,0.0,0.06,0.34,0.0,0.23,0.02,0.01,0.04,0.02,0.24,0.0
3953,DWY5C9h5fE32_goC2U1f0g,0.0,0.0,0.0,0.12,0.3,0.0,0.25,0.03,0.01,0.18,0.0,0.1,0.0
3954,P5QmW6EAFu5P0dgMeGH_AA,0.02,0.0,0.0,0.03,0.48,0.0,0.14,0.13,0.09,0.0,0.0,0.07,0.0
3955,_5YRmtxotlZXUyQpbZBgTg,0.0,0.0,0.0,0.04,0.49,0.0,0.17,0.06,0.01,0.05,0.03,0.08,0.0
3956,-ZgvACwluYXMjpM_Z9sySg,0.0,0.0,0.0,0.03,0.01,0.0,0.36,0.02,0.01,0.21,0.01,0.3,0.0
3957,-NaNDxig8heQ6eXvHgATKA,0.01,0.0,0.0,0.04,0.43,0.0,0.29,0.06,0.0,0.07,0.0,0.09,0.0
3958,KKXsFsp45BP_OkeEAyCZ4Q,0.0,0.0,0.0,0.04,0.15,0.0,0.3,0.01,0.01,0.03,0.02,0.34,0.01
3959,pmoRNB_mfY-e1uXR0KVuNw,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.06,0.01,0.3,0.11,0.13,0.0
3960,e_9s4whoONuzx_0xDIiQaQ,0.0,0.0,0.0,0.0,0.69,0.0,0.04,0.13,0.01,0.07,0.0,0.03,0.0
3961,rBMkd8WOoChe4a6DgN8SDg,0.0,0.0,0.0,0.02,0.21,0.0,0.23,0.08,0.0,0.28,0.02,0.07,0.0
3962,6oDbvA3lfes6GpjAt9CiSA,0.0,0.0,0.0,0.01,0.06,0.0,0.27,0.07,0.0,0.4,0.06,0.11,0.0
3963,88BkOqgUIIMUDlu2JoFjYQ,0.0,0.0,0.0,0.04,0.25,0.0,0.17,0.03,0.0,0.13,0.11,0.23,0.0
3964,caBu2ZNR3i1p1VpY-meXIA,0.0,0.0,0.0,0.02,0.1,0.0,0.3,0.07,0.0,0.13,0.02,0.31,0.0
3965,_OxKNsHI763kPg6_Izwi6Q,0.02,0.0,0.0,0.01,0.42,0.0,0.18,0.18,0.01,0.08,0.0,0.1,0.0
3966,rNouv3JsNJUAnSNwblgYPg,0.0,0.01,0.0,0.06,0.49,0.0,0.2,0.02,0.02,0.01,0.02,0.15,0.0
3967,o66IFUZHn_ZUl3fVWP0iAw,0.0,0.0,0.0,0.01,0.11,0.0,0.37,0.02,0.0,0.23,0.02,0.18,0.0
3968,lGbq_CVuJkG8VbqeolqThQ,0.01,0.0,0.03,0.05,0.35,0.0,0.2,0.11,0.01,0.16,0.0,0.06,0.0
3969,MuSovjjg34Ly2aPHfK71uQ,0.0,0.0,0.0,0.07,0.3,0.0,0.19,0.12,0.01,0.06,0.0,0.23,0.0
3970,R6VkbE6ZT-qRIz0Md_B9Hg,0.0,0.0,0.0,0.03,0.33,0.0,0.21,0.1,0.0,0.08,0.03,0.19,0.0
3971,uDyGR_BmTDQ5HJm3amD3YQ,0.0,0.0,0.0,0.09,0.23,0.0,0.18,0.02,0.0,0.24,0.09,0.11,0.0
3972,9XD4Z_ZAhKNX9ZpsS7mXzw,0.0,0.0,0.0,0.01,0.11,0.0,0.22,0.08,0.0,0.29,0.03,0.18,0.01
3973,4LGGknB-IRsGEmMfpRu-bA,0.0,0.0,0.0,0.03,0.38,0.0,0.32,0.04,0.0,0.01,0.0,0.03,0.0
3974,rZX0ygTsHp2_uSx8uCkKRw,0.0,0.0,0.0,0.12,0.21,0.0,0.24,0.01,0.0,0.14,0.02,0.22,0.0
3975,CJAEzT0-XYAFlfapQCjqiw,0.01,0.0,0.0,0.02,0.29,0.0,0.25,0.06,0.01,0.09,0.0,0.23,0.0
3976,5YdnaJEz07qYec67SwshHA,0.0,0.0,0.0,0.07,0.2,0.0,0.25,0.11,0.01,0.05,0.0,0.28,0.0
3977,BuaIjWaDJk1s_AbaKrAJYQ,0.01,0.0,0.0,0.02,0.32,0.0,0.25,0.09,0.0,0.2,0.01,0.08,0.0
3978,HksDqRRAfw06prQaZBb4tw,0.0,0.0,0.01,0.07,0.27,0.0,0.3,0.04,0.01,0.05,0.01,0.21,0.0
3979,CAoSLEFGMVFpcE1vN2xJREZGdENOSHlYM3JMcU41bVRtUzZ1TGZLU3NvU0Q4YlVx,0.0,0.0,0.0,0.01,0.05,0.0,0.15,0.01,0.0,0.47,0.03,0.04,0.06
3980,1AMWZfZtwYzJjVBh27quWA,0.0,0.0,0.0,0.07,0.61,0.0,0.17,0.06,0.01,0.0,0.0,0.06,0.0
3981,F3Bn95DY6bYKe5Zz9tsyOA,0.0,0.0,0.0,0.04,0.2,0.0,0.32,0.06,0.0,0.11,0.03,0.24,0.0
3982,NrYrmWyboMehEfF1tn7RGg,0.0,0.0,0.0,0.0,0.46,0.0,0.15,0.19,0.01,0.06,0.0,0.11,0.0
3983,gtXy9DgVdAOLbqU_0t6vyA,0.0,0.0,0.0,0.01,0.12,0.0,0.29,0.03,0.01,0.15,0.08,0.3,0.0
3984,VywtVg9hbpx6llEpy_wO6Q,0.0,0.0,0.0,0.05,0.23,0.0,0.23,0.1,0.01,0.25,0.04,0.07,0.0
3985,SzoZujjvbbnTcWn0Z5_bXg,0.0,0.0,0.0,0.02,0.06,0.0,0.35,0.03,0.01,0.17,0.05,0.31,0.0
3986,NOYyp-XYXdx90dsBfmglIg,0.0,0.0,0.0,0.02,0.23,0.0,0.21,0.11,0.0,0.17,0.0,0.15,0.0
