,GSV_ID,Person,Bike,HeavyV,LightV,Facade,WindowOpening,Road,Sidewalk,StreetFurniture,GreeneryTree,GreeneryGrass,Sky,Nature
2294,yTEbLBUqBn7IbqvCw74QCA,0.0,0.0,0.0,0.03,0.03,0.0,0.35,0.0,0.01,0.22,0.02,0.28,0.0
2295,vOB2q4V-qNH6e_7x8IkyLg,0.0,0.0,0.0,0.01,0.25,0.0,0.25,0.02,0.0,0.0,0.11,0.28,0.0
2296,EsmIF9FYH2GR_tm4iR8T_Q,0.0,0.0,0.0,0.15,0.3,0.0,0.24,0.03,0.01,0.2,0.01,0.05,0.0
2297,vXVvpAsTYNnJQROQSF06xg,0.01,0.0,0.03,0.05,0.26,0.0,0.31,0.04,0.03,0.1,0.0,0.16,0.0
2298,BKwN0P9dMccelTBRc3YhAQ,0.0,0.0,0.0,0.06,0.31,0.0,0.26,0.04,0.01,0.09,0.01,0.16,0.0
2299,wq7g6k3qOxdm52CgYdKkxw,0.0,0.0,0.0,0.08,0.3,0.0,0.2,0.09,0.01,0.22,0.06,0.04,0.0
2300,eLAhTndnL818Pr1WPKR8_g,0.0,0.0,0.0,0.03,0.23,0.0,0.26,0.08,0.0,0.09,0.03,0.25,0.0
2301,She9psfPdVHewrYjrEnB5g,0.0,0.0,0.0,0.03,0.0,0.0,0.38,0.0,0.0,0.27,0.0,0.26,0.0
2302,E1Yix8rhRIjEe602e-ZLKA,0.0,0.0,0.01,0.05,0.42,0.0,0.14,0.09,0.01,0.08,0.01,0.09,0.01
2303,rKR9fkozW38Co1kKv1HJlg,0.0,0.0,0.0,0.08,0.3,0.0,0.23,0.05,0.0,0.26,0.02,0.05,0.0
2304,TXbPzMzZ-T5U7qdqdk6jIA,0.0,0.0,0.0,0.1,0.1,0.0,0.25,0.01,0.0,0.28,0.08,0.16,0.0
2305,bU87cZ8pbjYlgO_Odkp5TA,0.0,0.0,0.0,0.02,0.27,0.0,0.32,0.02,0.0,0.09,0.01,0.21,0.0
2306,YnI5PQueYi4Wj2gLGR3_lg,0.0,0.0,0.0,0.04,0.45,0.0,0.11,0.15,0.0,0.03,0.02,0.17,0.0
2307,nJ0ngIDMxkWapqGRoPtxwQ,0.0,0.0,0.0,0.0,0.52,0.0,0.23,0.13,0.01,0.03,0.0,0.06,0.0
2308,cJXzngyAXA1Wqj2uLRP78A,0.0,0.0,0.0,0.01,0.15,0.0,0.3,0.05,0.0,0.13,0.05,0.28,0.0
2309,Xb_OX1YO9smzBk28GyuRWg,0.0,0.0,0.0,0.03,0.32,0.0,0.24,0.11,0.0,0.05,0.02,0.2,0.0
2310,B1V5pAut9OlPafaeMU1qLA,0.0,0.0,0.0,0.01,0.15,0.0,0.32,0.05,0.0,0.06,0.02,0.36,0.0
2311,oxZqqE3v_ui6HXrQ-JV9Xg,0.01,0.02,0.0,0.08,0.38,0.01,0.06,0.24,0.0,0.1,0.01,0.07,0.0
2312,8BSaVCeWuN5SBufOh2NRXQ,0.0,0.0,0.0,0.05,0.1,0.0,0.26,0.1,0.0,0.38,0.04,0.04,0.0
2313,a6KxFWcuwM2bRJLnqmRozQ,0.0,0.0,0.0,0.09,0.12,0.0,0.25,0.05,0.01,0.21,0.02,0.19,0.0
2314,Z2NUakL_XbAxvaynhybHSA,0.0,0.0,0.0,0.0,0.32,0.0,0.21,0.11,0.0,0.03,0.02,0.24,0.0
2315,TexVBabMYalG1QT69BygOg,0.0,0.0,0.0,0.03,0.07,0.0,0.32,0.02,0.01,0.36,0.03,0.15,0.0
2316,prXEPPSqFFbQ3PE_0gnM1w,0.01,0.0,0.0,0.02,0.4,0.0,0.13,0.15,0.0,0.19,0.03,0.03,0.0
2317,Rlylu-uslnMRRTiZ23q98Q,0.01,0.0,0.0,0.04,0.22,0.0,0.26,0.11,0.01,0.12,0.02,0.17,0.0
2318,FFtXLSVhKAmrRd8IaXrzWg,0.0,0.0,0.0,0.05,0.15,0.0,0.2,0.08,0.0,0.16,0.06,0.2,0.01
2319,gY2On8fSYavB-cAQfcSItQ,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.0,0.01,0.0,0.4,0.0
2320,v7bwTjOljtcZhaUvxey7rg,0.0,0.0,0.0,0.03,0.17,0.0,0.11,0.07,0.0,0.05,0.23,0.31,0.0
2321,gZNaLTngsrFKuI8FIv_oqg,0.02,0.0,0.01,0.02,0.61,0.0,0.19,0.13,0.01,0.0,0.0,0.01,0.0
2322,t0x1AgR9-RsoCLQnvDD0VQ,0.0,0.0,0.0,0.06,0.31,0.0,0.14,0.04,0.03,0.06,0.07,0.23,0.0
2323,hy4nFHrZq6uYeGmU0E8DQQ,0.01,0.0,0.0,0.1,0.44,0.0,0.22,0.07,0.01,0.02,0.0,0.08,0.0
2324,lm_TVbEzJUfNkREflK6uyw,0.0,0.0,0.0,0.01,0.08,0.0,0.11,0.05,0.0,0.33,0.18,0.14,0.0
2325,mvqbCwmXU8wV6rdcvRTaew,0.01,0.0,0.0,0.04,0.43,0.02,0.22,0.1,0.0,0.03,0.01,0.11,0.0
2326,4twQult565GeME8umg5vIQ,0.0,0.0,0.01,0.04,0.23,0.0,0.27,0.01,0.01,0.02,0.02,0.29,0.0
2327,vdImOg6-dVedeNlnL_ywqg,0.0,0.0,0.0,0.01,0.15,0.0,0.15,0.1,0.0,0.21,0.18,0.18,0.0
2328,ShYafEv7cY6sJ3K2I4DF-w,0.01,0.0,0.0,0.07,0.61,0.0,0.13,0.11,0.0,0.01,0.0,0.05,0.0
2329,zbVxKPDIt0djX272RoXJPA,0.0,0.0,0.0,0.08,0.05,0.0,0.24,0.01,0.01,0.22,0.01,0.34,0.0
2330,gkOnmY-FO0NziooHaMIqUA,0.0,0.0,0.0,0.04,0.35,0.0,0.28,0.04,0.01,0.05,0.04,0.17,0.0
2331,0Wz-st6sHhYyhf6F07ssRA,0.0,0.0,0.0,0.03,0.01,0.0,0.01,0.0,0.0,0.49,0.2,0.06,0.02
2332,hyrBnwa2K5kk1nmr_xW_8w,0.0,0.0,0.0,0.2,0.29,0.01,0.16,0.01,0.0,0.21,0.02,0.06,0.0
2333,Ap83ADdL8rAKgb4T6sB_kA,0.01,0.0,0.0,0.01,0.1,0.0,0.21,0.13,0.0,0.29,0.03,0.16,0.0
2334,68sWpVPQqaJj11-HbzbkfQ,0.0,0.0,0.0,0.0,0.14,0.0,0.18,0.1,0.0,0.25,0.06,0.19,0.0
2335,jYAXIumTTvpkOw0EiVHqjA,0.0,0.0,0.0,0.03,0.2,0.0,0.35,0.05,0.0,0.1,0.0,0.25,0.0
2336,pBYYvDTLvTP0BWy4GzYAhg,0.0,0.0,0.0,0.02,0.29,0.0,0.3,0.07,0.0,0.04,0.04,0.23,0.0
2337,sxcKDTUonYZG_EzGC1wN5Q,0.0,0.0,0.0,0.04,0.39,0.0,0.26,0.09,0.0,0.02,0.0,0.18,0.0
2338,X4GwGiPQ_IZ0-ovEfo5UlQ,0.0,0.0,0.0,0.03,0.06,0.0,0.36,0.03,0.01,0.2,0.05,0.25,0.0
2339,TSFRu0FSb1Muzg66EoojZQ,0.01,0.0,0.0,0.05,0.35,0.0,0.28,0.07,0.0,0.05,0.01,0.18,0.0
2340,-iZ6KShjzY0KTfNOC4kuCw,0.0,0.0,0.0,0.08,0.31,0.0,0.08,0.06,0.0,0.25,0.02,0.03,0.0
2341,G8wmHDaLDXeYrQqNtYeLWw,0.0,0.0,0.0,0.01,0.4,0.0,0.24,0.08,0.0,0.03,0.01,0.18,0.0
2342,-f5EPBWWF6CQepStHHVf3g,0.0,0.0,0.0,0.09,0.52,0.0,0.16,0.08,0.0,0.03,0.0,0.1,0.0
2343,pUTXXJsxHvo0LaPKqzWMOQ,0.0,0.0,0.0,0.02,0.2,0.0,0.21,0.13,0.0,0.26,0.02,0.08,0.0
2344,hChBlbAMBopj8pmujlIBDQ,0.0,0.0,0.0,0.01,0.14,0.0,0.09,0.07,0.0,0.26,0.02,0.13,0.0
2345,qMTtoM_iQFtMFAt3S0qsSg,0.0,0.0,0.0,0.02,0.18,0.0,0.3,0.02,0.0,0.18,0.0,0.25,0.0
2346,OqZCCyc10IGbuKU6w09z1Q,0.0,0.0,0.1,0.0,0.2,0.0,0.07,0.02,0.01,0.35,0.09,0.03,0.0
2347,m0SomzKf8SosGsUlC9rrcg,0.0,0.0,0.0,0.0,0.47,0.0,0.29,0.05,0.0,0.01,0.05,0.11,0.0
2348,QTtFKYwhJeZpZHYkNALbWA,0.0,0.0,0.0,0.03,0.19,0.0,0.16,0.13,0.01,0.22,0.04,0.18,0.0
2349,C0UJ3L413hb_HXF-m2bOzA,0.01,0.0,0.01,0.07,0.32,0.0,0.17,0.13,0.01,0.18,0.01,0.07,0.0
2350,svO1lyDEe7GuXdPFFZ9Lsw,0.0,0.0,0.0,0.05,0.02,0.0,0.32,0.03,0.02,0.36,0.0,0.15,0.0
2351,8cJysKEKF_NTJi1czuf5FA,0.0,0.0,0.0,0.07,0.49,0.0,0.24,0.08,0.0,0.0,0.01,0.07,0.0
2352,edwCuWJhCh9lTtEpamFQMA,0.0,0.0,0.0,0.0,0.51,0.0,0.17,0.16,0.01,0.0,0.0,0.11,0.0
2353,XHC8L0ptgDke1TBQrPybZg,0.0,0.0,0.0,0.02,0.25,0.0,0.19,0.08,0.01,0.23,0.05,0.08,0.0
2354,xf58s_aouTNC19RRPoKJ3Q,0.0,0.0,0.0,0.04,0.22,0.0,0.27,0.05,0.0,0.15,0.02,0.19,0.0
2355,emKgDcXO5PKFEsw2OeoUCw,0.0,0.0,0.0,0.1,0.08,0.0,0.25,0.03,0.02,0.33,0.08,0.1,0.0
2356,qNbrojp7k3mdIXiiGqO_Eg,0.0,0.0,0.0,0.1,0.37,0.0,0.17,0.08,0.0,0.01,0.0,0.23,0.0
2357,IdZg0AGh0HhZyeZvxWngAg,0.0,0.0,0.0,0.03,0.13,0.0,0.23,0.05,0.02,0.26,0.02,0.17,0.0
2358,A3KTVBY_ECbh2Mkkcy3bJQ,0.0,0.0,0.0,0.01,0.04,0.0,0.27,0.07,0.01,0.18,0.1,0.29,0.0
2359,ufBDgdYPuV4jjTwveLqHqg,0.0,0.0,0.0,0.07,0.46,0.0,0.26,0.06,0.01,0.07,0.0,0.05,0.0
2360,OAi8pdZ_dAcJKS0TsvTc5w,0.0,0.0,0.05,0.05,0.25,0.01,0.15,0.09,0.01,0.13,0.0,0.18,0.0
2361,mtlj7HY2TL0EZf-Vhi7TUQ,0.0,0.0,0.0,0.02,0.22,0.0,0.24,0.09,0.0,0.13,0.03,0.26,0.0
2362,mLn26pM0RiQdk7Ki3-1DqA,0.01,0.0,0.0,0.06,0.6,0.0,0.13,0.08,0.0,0.08,0.0,0.04,0.0
2363,AMTOQyL0wjqslNc3-A_Tug,0.0,0.0,0.0,0.05,0.05,0.0,0.39,0.0,0.01,0.08,0.01,0.38,0.0
2364,hbZU9tiWh7qWVbOwZQE1gw,0.0,0.0,0.0,0.01,0.37,0.0,0.3,0.05,0.01,0.11,0.0,0.12,0.0
2365,dtZ6AoPTnId46UCJMyW5Rg,0.0,0.0,0.0,0.07,0.42,0.0,0.21,0.1,0.0,0.13,0.05,0.02,0.0
2366,w7RXfy2HoX68swEL_WIiAA,0.0,0.0,0.0,0.05,0.27,0.0,0.32,0.0,0.0,0.21,0.04,0.07,0.0
2367,EmSte3l8-CRi46D2ofpGjw,0.0,0.0,0.0,0.03,0.57,0.0,0.14,0.16,0.01,0.0,0.0,0.06,0.0
2368,F2kP2ukGKTODjnfaoQyaNA,0.0,0.0,0.0,0.01,0.12,0.0,0.18,0.01,0.0,0.38,0.11,0.14,0.01
2369,AestW6Fx6jLIw4QQukQAmg,0.0,0.0,0.0,0.02,0.05,0.0,0.36,0.0,0.01,0.25,0.05,0.26,0.0
2370,dWWbrreBasii-hYXLAPmRA,0.0,0.0,0.0,0.02,0.43,0.01,0.23,0.09,0.01,0.09,0.01,0.09,0.0
2371,V7WmuAwH3QKXKe3bXmpZXg,0.0,0.0,0.0,0.02,0.21,0.0,0.3,0.04,0.02,0.09,0.01,0.25,0.0
2372,s2XlvWYbQsTiOoD9rm2u8A,0.0,0.0,0.0,0.03,0.03,0.0,0.18,0.1,0.01,0.43,0.03,0.13,0.0
2373,46QZg_0xg_a2vDaXSY3-OQ,0.0,0.0,0.0,0.03,0.46,0.0,0.24,0.03,0.0,0.04,0.01,0.15,0.0
2374,TJgiwjuKjzMJ_fqLjmi2MA,0.0,0.0,0.0,0.01,0.14,0.0,0.31,0.05,0.01,0.1,0.03,0.32,0.0
2375,wATfH2VNXCFbOpdS4ij7FQ,0.01,0.0,0.0,0.07,0.46,0.0,0.27,0.05,0.01,0.01,0.0,0.11,0.0
2376,_qimC6udbdjMt1uGRk9tuQ,0.0,0.0,0.0,0.04,0.25,0.0,0.28,0.1,0.01,0.19,0.01,0.1,0.0
2377,0tjKuJm0FzwFXej81nIEWw,0.0,0.0,0.0,0.01,0.17,0.0,0.31,0.07,0.0,0.12,0.03,0.26,0.0
2378,YrvFOlTkrmNufaSBuKCVwQ,0.01,0.0,0.0,0.01,0.41,0.0,0.25,0.05,0.02,0.0,0.0,0.17,0.0
2379,JGwpDUcCOkYohxBQ3uspcw,0.0,0.0,0.0,0.01,0.07,0.0,0.27,0.07,0.01,0.31,0.04,0.18,0.01
2380,ueM2xEhVjA0dR4pX72Vgdw,0.0,0.0,0.0,0.03,0.14,0.0,0.35,0.02,0.0,0.1,0.0,0.32,0.0
2381,OcqFL-mHVgjN-gAqhi7Zzw,0.01,0.0,0.0,0.02,0.27,0.0,0.26,0.07,0.01,0.13,0.03,0.16,0.0
2382,UtVEk3aJpW6hRF11RZmogA,0.0,0.0,0.0,0.04,0.53,0.0,0.21,0.04,0.0,0.02,0.0,0.13,0.0
2383,CegurjL39WATUw1LQcUIYA,0.01,0.0,0.0,0.02,0.15,0.0,0.18,0.14,0.0,0.26,0.0,0.12,0.0
2384,6U-o33iDsrSucZbT5RtSxg,0.0,0.0,0.0,0.02,0.11,0.0,0.19,0.02,0.0,0.38,0.17,0.08,0.0
2385,4JXUpWBrbZhBa5j3tHC5fQ,0.0,0.0,0.0,0.02,0.09,0.0,0.28,0.0,0.02,0.31,0.05,0.15,0.0
2386,KXlNDcLaRqvvDci9b21JJw,0.0,0.0,0.0,0.01,0.33,0.0,0.22,0.16,0.0,0.2,0.01,0.05,0.0
2387,bRwv7KkrwsheH0gf2723tw,0.0,0.0,0.0,0.04,0.45,0.0,0.14,0.1,0.0,0.1,0.04,0.12,0.0
2388,KrlYPEg8qkj-p97yoMqlRA,0.01,0.0,0.01,0.03,0.38,0.0,0.28,0.09,0.01,0.12,0.0,0.04,0.0
2389,4u5QW6B2mA65tkYbx2HDRA,0.0,0.0,0.0,0.05,0.26,0.01,0.15,0.13,0.0,0.25,0.01,0.1,0.0
2390,aAEkW7Pk7cIW9ch3W5Ry5g,0.0,0.0,0.0,0.02,0.2,0.0,0.32,0.06,0.01,0.16,0.01,0.19,0.0
2391,b6E5j5ZfIsDDtjaP32WJ9A,0.0,0.0,0.0,0.07,0.24,0.0,0.23,0.05,0.0,0.14,0.01,0.21,0.0
2392,9q5FmX_Gc5jPMnRwmU1I1g,0.0,0.0,0.0,0.02,0.2,0.0,0.26,0.12,0.01,0.11,0.01,0.24,0.0
2393,MUv3XEmCpvkyD6YWfnpheg,0.0,0.0,0.0,0.14,0.48,0.0,0.11,0.01,0.0,0.06,0.01,0.16,0.0
2394,Bkk-YXG4sHfQiRYL9nLsWw,0.0,0.0,0.0,0.0,0.47,0.0,0.23,0.15,0.0,0.05,0.0,0.03,0.0
2395,_xhYdYtMfzbnJ248WYOYVg,0.0,0.0,0.0,0.04,0.18,0.0,0.35,0.01,0.0,0.08,0.0,0.26,0.0
2396,e2JlXf_upcezI54j6tRhEw,0.0,0.0,0.0,0.01,0.02,0.0,0.34,0.02,0.01,0.18,0.07,0.33,0.0
2397,04zwuVXDFPkXOaMdgKDgqg,0.0,0.0,0.0,0.09,0.34,0.0,0.19,0.06,0.0,0.23,0.01,0.02,0.0
2398,rRZZh9z5WsRBoJlaYBkZOA,0.01,0.06,0.0,0.05,0.48,0.01,0.1,0.09,0.03,0.01,0.0,0.11,0.0
2399,G8QpTFrxUG-438STnkGTgQ,0.0,0.0,0.0,0.03,0.18,0.0,0.3,0.02,0.0,0.12,0.01,0.29,0.01
2400,ta5n9QA62jCmuw8GzIa15g,0.01,0.0,0.0,0.01,0.25,0.0,0.11,0.14,0.01,0.34,0.08,0.04,0.01
2401,MxuvTcUvEnccoyyJzPfU6Q,0.0,0.0,0.0,0.04,0.22,0.0,0.34,0.03,0.01,0.02,0.01,0.31,0.0
2402,5U0aFdtS-_fwIOoFPnSbYg,0.0,0.0,0.0,0.06,0.29,0.0,0.24,0.05,0.0,0.17,0.03,0.11,0.0
2403,ARMheRzs2cDRUIJarvbgIA,0.0,0.0,0.0,0.0,0.1,0.01,0.29,0.05,0.0,0.24,0.04,0.2,0.0
2404,oF7_K1GkLVw--u18pCZUzA,0.0,0.0,0.0,0.03,0.42,0.0,0.24,0.12,0.01,0.09,0.01,0.08,0.0
2405,DWzs5zdFyL9NEP3MmyZhsA,0.0,0.0,0.0,0.05,0.18,0.0,0.32,0.03,0.0,0.04,0.01,0.34,0.0
2406,YqZr3rD4Mx0GLZUfRbmVzw,0.0,0.0,0.0,0.03,0.34,0.0,0.31,0.06,0.01,0.03,0.01,0.2,0.0
2407,Qfnghmtw1vcohSuDd2Ck_Q,0.0,0.0,0.0,0.1,0.14,0.0,0.26,0.02,0.0,0.29,0.02,0.15,0.0
2408,rhFbJJsDcOSBbdI8uJwtuw,0.0,0.0,0.0,0.04,0.25,0.0,0.15,0.1,0.0,0.1,0.01,0.21,0.0
2409,hLovT8ePr_nWYm5EPeTS1A,0.0,0.0,0.03,0.06,0.12,0.0,0.11,0.1,0.0,0.36,0.02,0.06,0.0
2410,NUgZ1MESuewB46b-9FN-3A,0.0,0.0,0.0,0.04,0.23,0.0,0.24,0.08,0.01,0.16,0.0,0.21,0.0
2411,5roSVLsel35T6GZLDJqKQw,0.0,0.0,0.0,0.05,0.3,0.0,0.34,0.07,0.0,0.13,0.0,0.08,0.0
2412,8rJP9HZuTijOs2Dgo6AX1w,0.0,0.0,0.0,0.07,0.2,0.0,0.13,0.05,0.0,0.13,0.13,0.21,0.0
2413,M9TCWsR1ur92oN8axT_kLw,0.0,0.0,0.0,0.07,0.18,0.0,0.23,0.04,0.0,0.21,0.06,0.16,0.01
2414,gzr3cG8MGdMwSAiXbb7YYA,0.0,0.0,0.0,0.02,0.19,0.0,0.25,0.05,0.0,0.06,0.07,0.31,0.0
2415,JDzsl-0goi4NfMdIUdKICg,0.0,0.0,0.0,0.02,0.41,0.0,0.24,0.04,0.0,0.0,0.01,0.15,0.02
2416,lEDaUpcsamBSicc6qNhMpw,0.0,0.0,0.0,0.01,0.35,0.0,0.3,0.03,0.0,0.03,0.03,0.23,0.0
2417,BmG_NhT5BO0FDnO7scfWPw,0.0,0.0,0.0,0.03,0.33,0.0,0.18,0.05,0.01,0.13,0.06,0.19,0.0
2418,5F4z_ycgNUggHo_QK70WfA,0.0,0.0,0.0,0.01,0.02,0.0,0.24,0.01,0.0,0.26,0.05,0.26,0.02
2419,Q4voPuvdaIy2CxkiTBviSg,0.0,0.0,0.0,0.04,0.27,0.0,0.21,0.08,0.01,0.15,0.04,0.12,0.0
2420,pIwPKopHnn6n-k_rjaTMHA,0.0,0.0,0.0,0.04,0.04,0.0,0.21,0.05,0.01,0.45,0.04,0.09,0.0
2421,fRkUTSQI-wr8Pd5RdoldFg,0.01,0.01,0.0,0.09,0.08,0.0,0.27,0.02,0.01,0.3,0.01,0.18,0.01
2422,rLxXnEzB56RCOWSVJip6zA,0.02,0.0,0.0,0.02,0.29,0.0,0.33,0.06,0.01,0.17,0.0,0.1,0.0
2423,rrTyhlCnZkWZDqu_Fq4a5A,0.0,0.0,0.0,0.01,0.32,0.0,0.28,0.05,0.0,0.19,0.03,0.09,0.0
2424,MuueoaXuB2YehnjQGf0tQA,0.0,0.0,0.0,0.05,0.19,0.0,0.26,0.01,0.0,0.14,0.0,0.29,0.01
2425,c7R4lv1YV6-d_FBm6nFa_g,0.0,0.0,0.0,0.05,0.22,0.0,0.25,0.08,0.01,0.1,0.04,0.22,0.0
2426,3XL9DSrAcFWhASOldrgeqw,0.0,0.0,0.0,0.05,0.57,0.0,0.19,0.1,0.01,0.0,0.0,0.08,0.0
2427,2Bom0573S0uGjcyZquIzVg,0.0,0.0,0.0,0.0,0.33,0.0,0.27,0.11,0.01,0.06,0.0,0.19,0.0
2428,ZZWQC-q0QqhuBKFeJ1w2Eg,0.0,0.0,0.0,0.0,0.22,0.0,0.18,0.1,0.01,0.32,0.01,0.09,0.0
2429,QA8G3rvEBgORVbfuPbI31w,0.0,0.0,0.0,0.01,0.49,0.0,0.21,0.12,0.01,0.08,0.0,0.07,0.0
2430,iH41Ob9vhr_52wcyP9WjPQ,0.0,0.0,0.07,0.01,0.35,0.0,0.13,0.04,0.0,0.14,0.12,0.09,0.0
2431,ffFJ7JS1s2dxNbj0cs_mVQ,0.0,0.0,0.0,0.03,0.38,0.0,0.23,0.07,0.0,0.02,0.02,0.19,0.0
2432,eITd5_dBOq3whyRFMTkYdg,0.0,0.0,0.0,0.15,0.4,0.0,0.18,0.01,0.0,0.06,0.02,0.16,0.0
2433,wkIoKV2QkOVArq4UKcnKPw,0.0,0.0,0.0,0.14,0.3,0.0,0.15,0.02,0.01,0.22,0.02,0.06,0.0
2434,CAoSLEFGMVFpcE1LZ3R6Tlpmc1pHcFhETWJhaVRrUjdlWHNVa0owcVdWOENRMXpW,0.06,0.0,0.0,0.0,0.47,0.0,0.24,0.06,0.04,0.0,0.0,0.06,0.0
2435,4MuPqfXtYfS1Gf6ERRn-3w,0.0,0.0,0.0,0.03,0.25,0.0,0.26,0.08,0.0,0.2,0.02,0.12,0.0
2436,cAXGUug65rrsvJX5IWmWAA,0.01,0.0,0.0,0.02,0.3,0.0,0.21,0.1,0.01,0.14,0.0,0.14,0.0
2437,7a_BVrUKnlMozhriPNF7ow,0.0,0.0,0.0,0.07,0.49,0.0,0.26,0.06,0.0,0.02,0.01,0.07,0.0
2438,wY6hdqw6KGciWF2iDXB9Wg,0.0,0.0,0.0,0.03,0.11,0.0,0.26,0.07,0.01,0.07,0.06,0.36,0.02
2439,IGvxiJaXZHn5jKv8SC6QAQ,0.0,0.0,0.0,0.03,0.07,0.0,0.3,0.0,0.0,0.33,0.02,0.15,0.0
2440,mgzTMou8tBPh_BCiRro7Mg,0.0,0.0,0.0,0.06,0.21,0.0,0.12,0.1,0.0,0.14,0.03,0.2,0.0
2441,nSJapUPYzDfZjOgHSxdmxA,0.0,0.0,0.0,0.03,0.24,0.0,0.23,0.07,0.0,0.09,0.04,0.27,0.0
2442,eqcP4uuKprctFG2EVvEz7w,0.0,0.0,0.01,0.04,0.3,0.0,0.21,0.11,0.01,0.15,0.03,0.13,0.0
2443,u9-5yDyKC9ARowQhEk8CFg,0.0,0.0,0.0,0.02,0.38,0.0,0.22,0.07,0.0,0.01,0.02,0.22,0.0
2444,Q5pASkYN3pw9PNgsHFrVWw,0.07,0.01,0.0,0.03,0.56,0.0,0.12,0.16,0.03,0.0,0.0,0.01,0.0
2445,8HCx5-ZHv7HMjaOMd_8QAg,0.0,0.0,0.0,0.04,0.09,0.0,0.34,0.04,0.02,0.09,0.0,0.34,0.0
2446,nIAnI-SIhvPci_L3z35zsg,0.0,0.0,0.0,0.03,0.1,0.0,0.35,0.02,0.01,0.16,0.02,0.28,0.0
2447,o6KZtc3jSF0w0kq_bQ570A,0.0,0.0,0.0,0.01,0.08,0.0,0.4,0.0,0.01,0.08,0.02,0.35,0.0
2448,aPTUJzIiaHUNhoR-ASc2Nw,0.01,0.0,0.0,0.05,0.49,0.0,0.14,0.11,0.11,0.0,0.0,0.05,0.0
2449,d34N1pfhYIyw3--gp_tg6Q,0.0,0.0,0.0,0.06,0.09,0.0,0.19,0.03,0.01,0.25,0.0,0.21,0.0
2450,TDULl6DaRYrq1b6UltkKmg,0.0,0.0,0.0,0.02,0.21,0.0,0.26,0.11,0.0,0.06,0.01,0.3,0.0
2451,Ns9GAZ5Ft6wLzMYBI0NmUQ,0.0,0.0,0.0,0.03,0.18,0.0,0.26,0.04,0.01,0.16,0.07,0.23,0.0
2452,FLA1tNu0PsKra28Kzypj_Q,0.0,0.0,0.0,0.0,0.08,0.0,0.25,0.09,0.0,0.45,0.05,0.06,0.0
2453,gVHS450OmNEGLhrxohAdQw,0.0,0.0,0.0,0.01,0.12,0.0,0.23,0.03,0.0,0.1,0.11,0.32,0.0
2454,i_6VYMO_asddTIjGCPxiRQ,0.0,0.0,0.0,0.01,0.28,0.0,0.23,0.13,0.01,0.06,0.04,0.22,0.0
2455,M-FyAFWjg7tG_GsR-Isd1Q,0.0,0.0,0.0,0.0,0.05,0.0,0.29,0.01,0.01,0.22,0.09,0.28,0.0
2456,I7dKUYWwIAG_xAzY2jjccQ,0.0,0.0,0.0,0.1,0.47,0.0,0.16,0.02,0.0,0.01,0.13,0.11,0.0
2457,v3FINaKEdq3snX4zgU6Npw,0.0,0.0,0.0,0.01,0.02,0.0,0.3,0.01,0.0,0.0,0.0,0.48,0.02
2458,xibMkJQQQxFjz0bAgg_4jA,0.0,0.0,0.0,0.01,0.27,0.0,0.32,0.01,0.0,0.07,0.01,0.24,0.0
2459,4XvobH5Ypb4E_wPMzZkLIw,0.0,0.0,0.0,0.07,0.19,0.0,0.13,0.08,0.0,0.38,0.01,0.07,0.0
2460,BikRCrsKqGz86imcp_Wgsg,0.0,0.0,0.0,0.02,0.43,0.0,0.15,0.11,0.0,0.2,0.01,0.03,0.0
2461,nQZF3sVSUT29bfeA1Ekp0Q,0.0,0.0,0.0,0.03,0.15,0.0,0.16,0.09,0.0,0.44,0.01,0.02,0.01
2462,hgJtvf_h7EU7I5EOys__vA,0.0,0.0,0.0,0.01,0.01,0.0,0.25,0.0,0.02,0.35,0.16,0.2,0.0
2463,CAoSLEFGMVFpcE9jLUdvLWx2b25kaFVVQlBhbUZtajg5NEZDa21hdDlHVE52VElU,0.01,0.0,0.0,0.02,0.02,0.0,0.28,0.04,0.01,0.28,0.01,0.21,0.04
2464,Y5bu_k_k4EDziXp5hdKdzQ,0.0,0.0,0.0,0.03,0.28,0.0,0.36,0.02,0.0,0.02,0.0,0.26,0.0
2465,K52eX0YaTiecUs1BZ8iHRA,0.01,0.0,0.0,0.05,0.25,0.0,0.3,0.02,0.0,0.07,0.0,0.23,0.0
2466,E8EYWsQyqb_66XQ46xrDHg,0.0,0.0,0.0,0.17,0.08,0.0,0.16,0.02,0.0,0.27,0.1,0.2,0.0
2467,jLB-Vkj3J-AQ838LzsMAHA,0.0,0.0,0.0,0.04,0.28,0.0,0.21,0.08,0.0,0.12,0.09,0.16,0.0
2468,AvxCCFOqVX6UDLHXygKAiQ,0.0,0.0,0.0,0.08,0.27,0.0,0.23,0.09,0.02,0.02,0.0,0.24,0.0
2469,sT5tXeFQfnY1g5jS-JmM_g,0.01,0.01,0.0,0.11,0.52,0.0,0.13,0.12,0.02,0.0,0.0,0.08,0.0
2470,5ewhGcHpD08AS8Tp-AvmjA,0.01,0.0,0.0,0.02,0.27,0.0,0.25,0.09,0.0,0.14,0.04,0.16,0.0
2471,m_iasYEQHmM3aS-aOeuo9w,0.01,0.0,0.0,0.07,0.3,0.0,0.28,0.03,0.0,0.08,0.01,0.19,0.0
2472,DROADcFOguj4l5c66Hq3bQ,0.0,0.0,0.0,0.05,0.3,0.0,0.3,0.02,0.0,0.09,0.01,0.21,0.0
